DataID|TITEL|I_DOCTYPE|NAME
76131707|BTM Wareneingang                        |Lieferschein    |Vifor SA                                
76131732|BTM Wareneingang                        |Lieferschein    |Mepha Schweiz AG                        
76133127|BTM Wareneingang                        |Lieferschein    |Desitin Pharma GmbH                     
76133129|BTM Wareneingang                        |Lieferschein    |Sanofi-Aventis (Suisse) SA              
76133136|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76133175|BTM Wareneingang                        |Lieferschein    |Salmon Pharma GmbH                      
76133177|BTM Wareneingang                        |Lieferschein    |Salmon Pharma GmbH                      
76133184|BTM Wareneingang                        |Lieferschein    |Novartis Pharma Schweiz AG              
76133218|BTM Wareneingang                        |Lieferschein    |Sandoz Pharmaceuticals AG               
76134126|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76134144|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76134157|BTM Wareneingang                        |Lieferschein    |Salmon Pharma GmbH                      
76134158|BTM Wareneingang                        |Lieferschein    |Salmon Pharma GmbH                      
76134176|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76134191|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76134194|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76134225|BTM Wareneingang                        |Lieferschein    |Sanofi-Aventis (Suisse) SA              
76134292|BTM Wareneingang                        |Lieferschein    |Novartis Pharma Schweiz AG              
76134294|BTM Wareneingang                        |Lieferschein    |Novartis Pharma Schweiz AG              
76135782|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76135862|BTM Wareneingang                        |Lieferschein    |Novartis Pharma Schweiz AG              
76135896|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76135949|BTM Wareneingang                        |Lieferschein    |Novartis Pharma Schweiz AG              
76135963|BTM Wareneingang                        |Lieferschein    |Novartis Pharma Schweiz AG              
76135979|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76135980|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76135982|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76136032|BTM Wareneingang                        |Lieferschein    |Grünenthal Pharma AG                    
76136063|BTM Wareneingang                        |Lieferschein    |Novartis Pharma Schweiz AG              
76136065|BTM Wareneingang                        |Lieferschein    |Novartis Pharma Schweiz AG              
76136066|BTM Wareneingang                        |Lieferschein    |Novartis Pharma Schweiz AG              
76136096|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76136131|BTM Wareneingang                        |Lieferschein    |Salmon Pharma GmbH                      
76136133|BTM Wareneingang                        |Lieferschein    |Salmon Pharma GmbH                      
76136148|BTM Wareneingang                        |Lieferschein    |Janssen-Cilag AG                        
76136166|BTM Wareneingang                        |Lieferschein    |Novartis Pharma Schweiz AG              
76136297|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76136332|BTM Wareneingang                        |Lieferschein    |Alloga AG (Meda Pharmaceutica)          
76136348|BTM Wareneingang                        |Lieferschein    |Novartis Pharma Schweiz AG              
76136365|BTM Wareneingang                        |Lieferschein    |Janssen-Cilag AG                        
76136382|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76136397|BTM Wareneingang                        |Lieferschein    |Salmon Pharma GmbH                      
76136466|BTM Wareneingang                        |Lieferschein    |Janssen-Cilag AG                        
76137002|BTM Wareneingang                        |Lieferschein    |Galexis AG Niederbipp                   
76134198|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76134212|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76134287|BTM Wareneingang                        |Lieferschein    |Alloga AG (CPS Cito Pharma)             
76135809|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76135843|BTM Wareneingang                        |Lieferschein    |Janssen-Cilag AG                        
76136025|BTM Wareneingang                        |Lieferschein    |Salmon Pharma GmbH                      
76136086|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76136095|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
